STATEFIPS,STATE,CONG_DISTRICT,agi_stub,N1,MARS1,MARS2,MARS4,ELF,CPREP,PREP,DIR_DEP,VRTCRIND,N2,TOTAL_VITA,VITA,TCE,VITA_EIC,RAC,ELDERLY,A00100,N02650,A02650,N00200,A00200,N00300,A00300,N00600,A00600,N00650,A00650,N00700,A00700,N00900,A00900,N01000,A01000,N01400,A01400,N01700,A01700,SCHF,N02300,A02300,N02500,A02500,N26270,A26270,N02900,A02900,N03220,A03220,N03300,A03300,N03270,A03270,N03150,A03150,N03210,A03210,N02910,A02910,N04450,A04450,N04100,A04100,N04200,A04200,N04470,A04470,A00101,N17000,A17000,N18425,A18425,N18450,A18450,N18500,A18500,N18800,A18800,N18460,A18460,N18300,A18300,N19300,A19300,N19500,A19500,N19530,A19530,N19550,A19550,N19570,A19570,N19700,A19700,N20950,A20950,N04475,A04475,N04800,A04800,N05800,A05800,N09600,A09600,N05780,A05780,N07100,A07100,N07300,A07300,N07180,A07180,N07230,A07230,N07240,A07240,N07225,A07225,N07260,A07260,N09400,A09400,N85770,A85770,N85775,A85775,N10600,A10600,N59660,A59660,N59720,A59720,N11070,A11070,N10960,A10960,N11560,A11560,N11450,A11450,N11520,A11520,N11530,A11530,N10970,A10970,N10971,A10971,N06500,A06500,N10300,A10300,N85530,A85530,N85300,A85300,N11901,A11901,N11900,A11900,N11902,A11902,N12000,A12000
48,TX,06,7,61650.0000,9330.0000,48030.0000,3440.0000,57970.0000,2090.0000,29980.0000,34290.0000,3800.0000,163050.0000,210.0000,40.0000,170.0000,0.0000,6770.0000,17680.0000,8413328.0000,61650.0000,8466782.0000,55210.0000,6561591.0000,25600.0000,23425.0000,16660.0000,74467.0000,15740.0000,49719.0000,220.0000,235.0000,14420.0000,179154.0000,17700.0000,216293.0000,8580.0000,262417.0000,17290.0000,653410.0000,1345.0000,3740.0000,41890.0000,11270.0000,290808.0000,4840.0000,124895.0000,17460.0000,53454.0000,3910.0000,1137.0000,300.0000,4876.0000,1290.0000,8737.0000,1350.0000,7848.0000,3610.0000,2967.0000,26470.0000,12569.0000,50770.0000,1198150.0000,50770.0000,1176583.0000,10050.0000,21566.0000,10880.0000,367186.0000,1534986.0000,2590.0000,47748.0000,620.0000,3357.0000,8920.0000,20903.0000,9620.0000,73224.0000,2870.0000,2700.0000,10600.0000,84452.0000,10640.0000,86011.0000,8920.0000,80693.0000,170.0000,1247.0000,430.0000,874.0000,460.0000,548.0000,190.0000,1121.0000,9450.0000,125103.0000,880.0000,23314.0000,14630.0000,66294.0000,61600.0000,6771153.0000,61570.0000,1015470.0000,40.0000,836.0000,710.0000,2831.0000,19190.0000,29642.0000,5370.0000,1240.0000,480.0000,967.0000,5770.0000,7140.0000,0.0000,0.0000,9800.0000,8093.0000,2450.0000,9625.0000,8900.0000,39344.0000,710.0000,4658.0000,970.0000,7594.0000,61100.0000,1075078.0000,0.0000,0.0000,0.0000,0.0000,22290.0000,67057.0000,3850.0000,3383.0000,210.0000,258.0000,370.0000,1611.0000,4980.0000,11798.0000,390.0000,2096.0000,3820.0000,8391.0000,48340.0000,187530.0000,61240.0000,985828.0000,61350.0000,1032829.0000,710.0000,210.0000,170.0000,55.0000,25150.0000,121353.0000,36370.0000,162864.0000,35350.0000,155149.0000,1310.0000,7715.0000
48,TX,06,8,17310.0000,1680.0000,15060.0000,460.0000,16210.0000,740.0000,10280.0000,5620.0000,1250.0000,47850.0000,0.0000,0.0000,0.0000,0.0000,640.0000,5690.0000,4825541.0000,17310.0000,4865689.0000,15420.0000,3277962.0000,10430.0000,21019.0000,8380.0000,91897.0000,8040.0000,64758.0000,90.0000,127.0000,4610.0000,170958.0000,9010.0000,381894.0000,3120.0000,171391.0000,5110.0000,290231.0000,616.0000,640.0000,7482.0000,3140.0000,92184.0000,3680.0000,290931.0000,4960.0000,40148.0000,670.0000,175.0000,390.0000,10196.0000,870.0000,9443.0000,320.0000,3075.0000,0.0000,0.0000,7300.0000,3626.0000,11740.0000,286800.0000,11740.0000,281053.0000,2680.0000,5747.0000,5570.0000,255322.0000,1619666.0000,460.0000,17578.0000,380.0000,3668.0000,4750.0000,13957.0000,5110.0000,48875.0000,1110.0000,1258.0000,5470.0000,49133.0000,5480.0000,49701.0000,4510.0000,49586.0000,90.0000,570.0000,290.0000,427.0000,0.0000,0.0000,270.0000,1685.0000,5100.0000,107908.0000,530.0000,26951.0000,6960.0000,71904.0000,17300.0000,4212742.0000,17290.0000,808825.0000,50.0000,369.0000,170.0000,1229.0000,6680.0000,10183.0000,3530.0000,3419.0000,150.0000,179.0000,0.0000,0.0000,0.0000,0.0000,2860.0000,2301.0000,600.0000,2310.0000,3350.0000,24233.0000,0.0000,0.0000,180.0000,1401.0000,17120.0000,760657.0000,0.0000,0.0000,0.0000,0.0000,5610.0000,10591.0000,0.0000,0.0000,0.0000,0.0000,60.0000,246.0000,1200.0000,1583.0000,90.0000,366.0000,0.0000,0.0000,4550.0000,15582.0000,17270.0000,798533.0000,17290.0000,840960.0000,6730.0000,4545.0000,7410.0000,8955.0000,10270.0000,142738.0000,6960.0000,61462.0000,6070.0000,46224.0000,1050.0000,15237.0000
48,TX,06,9,2850.0000,330.0000,2440.0000,60.0000,2690.0000,110.0000,2400.0000,510.0000,170.0000,7490.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1250.0000,4341420.0000,2850.0000,4366357.0000,2370.0000,1050896.0000,2410.0000,67126.0000,1990.0000,132226.0000,1920.0000,104867.0000,0.0000,0.0000,840.0000,83181.0000,2260.0000,1579051.0000,550.0000,54244.0000,600.0000,49157.0000,237.0000,60.0000,700.0000,630.0000,20783.0000,1770.0000,1049750.0000,1200.0000,24937.0000,40.0000,11.0000,170.0000,7751.0000,430.0000,6767.0000,100.0000,1179.0000,0.0000,0.0000,870.0000,434.0000,1330.0000,32230.0000,1330.0000,31304.0000,430.0000,926.0000,1520.0000,266273.0000,2906736.0000,20.0000,1072.0000,160.0000,6853.0000,1310.0000,4149.0000,1390.0000,20266.0000,100.0000,137.0000,1500.0000,13892.0000,1500.0000,14271.0000,980.0000,13850.0000,0.0000,0.0000,90.0000,37.0000,0.0000,0.0000,260.0000,11851.0000,1410.0000,155289.0000,270.0000,66408.0000,1760.0000,157440.0000,2840.0000,3885221.0000,2840.0000,1029186.0000,210.0000,3348.0000,0.0000,0.0000,1300.0000,12518.0000,1180.0000,6014.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,70.0000,310.0000,830.0000,13467.0000,0.0000,0.0000,20.0000,160.0000,2780.0000,992459.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,440.0000,1433.0000,2840.0000,1015198.0000,2850.0000,1079869.0000,1580.0000,6710.0000,2470.0000,41573.0000,1670.0000,189030.0000,1170.0000,100253.0000,600.0000,34877.0000,660.0000,65377.0000
48,TX,07,0,366970.0000,185530.0000,125650.0000,48550.0000,338450.0000,16890.0000,191200.0000,231970.0000,19540.0000,697770.0000,5410.0000,3830.0000,1580.0000,1250.0000,56890.0000,80750.0000,65632604.000,361860.0000,66184857.000,286000.0000,29636817.000,107450.0000,898892.0000,94590.0000,3208109.0000,90460.0000,2543360.0000,600.0000,1383.0000,100870.0000,1799263.0000,99000.0000,16955368.000,34010.0000,1734819.0000,44210.0000,1339428.0000,1879.0000,34110.0000,449811.0000,40920.0000,923985.0000,34700.0000,8743145.0000,97510.0000,552253.0000,7500.0000,1934.0000,4430.0000,175895.0000,10920.0000,113769.0000,5090.0000,31118.0000,8870.0000,7836.0000,101030.0000,36838.0000,314820.0000,5485003.0000,314820.0000,5393759.0000,45740.0000,91247.0000,42740.0000,4533484.0000,38568389.000,9290.0000,232599.0000,3450.0000,155841.0000,34030.0000,91777.0000,35040.0000,639548.0000,7010.0000,10448.0000,40450.0000,330069.0000,40640.0000,341362.0000,28500.0000,424685.0000,860.0000,13269.0000,2120.0000,3155.0000,2450.0000,5131.0000,6500.0000,207272.0000,35670.0000,3073708.0000,5370.0000,201763.0000,79790.0000,1241096.0000,292960.0000,55870235.000,292040.0000,13213412.000,1550.0000,31960.0000,9760.0000,11656.0000,103760.0000,410130.0000,40640.0000,277548.0000,1330.0000,2212.0000,22370.0000,23154.0000,18110.0000,3519.0000,28280.0000,21556.0000,5110.0000,10837.0000,73310.0000,347286.0000,30740.0000,207101.0000,32630.0000,217194.0000,345470.0000,15040320.000,78520.0000,168977.0000,60480.0000,117566.0000,86990.0000,260212.0000,18600.0000,16387.0000,17210.0000,9143.0000,7480.0000,28111.0000,16450.0000,38481.0000,7940.0000,35376.0000,29540.0000,54647.0000,262640.0000,687169.0000,279010.0000,12803181.000,304410.0000,13878426.000,28710.0000,103046.0000,35090.0000,570003.0000,93810.0000,1347103.0000,261560.0000,2501123.0000,247580.0000,1184906.0000,16380.0000,1316216.0000
48,TX,07,1,9370.0000,6130.0000,2160.0000,770.0000,7660.0000,980.0000,5080.0000,5110.0000,320.0000,14990.0000,80.0000,80.0000,0.0000,0.0000,960.0000,2920.0000,-1111703.000,4260.0000,-1105850.000,1410.0000,110621.0000,1690.0000,15819.0000,1480.0000,22680.0000,1350.0000,15953.0000,0.0000,0.0000,2250.0000,-54099.0000,2040.0000,149636.0000,340.0000,9571.0000,380.0000,6786.0000,77.0000,320.0000,4416.0000,0.0000,0.0000,1460.0000,-365285.0000,960.0000,5853.0000,30.0000,7.0000,40.0000,604.0000,240.0000,2010.0000,60.0000,323.0000,120.0000,129.0000,1440.0000,477.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,250.0000,1178.0000,30.0000,1201.0000,210.0000,40.0000,110.0000,22.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,620.0000,2930.0000,960.0000,7928.0000,1030.0000,8067.0000,5940.0000,52096.0000,860.0000,1722.0000,770.0000,1512.0000,1290.0000,4548.0000,410.0000,378.0000,630.0000,479.0000,290.0000,2668.0000,0.0000,0.0000,280.0000,2774.0000,2530.0000,5929.0000,6150.0000,13906.0000,150.0000,1056.0000,940.0000,9514.0000,140.0000,309.0000,0.0000,0.0000,360.0000,1191.0000,5760.0000,48230.0000,5490.0000,38005.0000,320.0000,10225.0000
48,TX,07,2,37670.0000,30770.0000,3030.0000,3260.0000,33350.0000,2540.0000,18060.0000,24210.0000,1010.0000,40280.0000,1000.0000,690.0000,310.0000,310.0000,5160.0000,6380.0000,191739.0000,37670.0000,197596.0000,22710.0000,137353.0000,4610.0000,2646.0000,4060.0000,6201.0000,3770.0000,4406.0000,0.0000,0.0000,11970.0000,39718.0000,4040.0000,4327.0000,1210.0000,5740.0000,1950.0000,8736.0000,35.0000,1430.0000,11329.0000,170.0000,489.0000,610.0000,-5751.0000,10350.0000,5857.0000,90.0000,20.0000,0.0000,0.0000,330.0000,885.0000,90.0000,315.0000,240.0000,240.0000,4840.0000,1206.0000,37330.0000,459606.0000,37330.0000,450370.0000,4910.0000,9237.0000,330.0000,7860.0000,1584.0000,240.0000,4608.0000,0.0000,0.0000,240.0000,171.0000,170.0000,1488.0000,30.0000,46.0000,280.0000,1192.0000,280.0000,1268.0000,120.0000,1201.0000,0.0000,0.0000,20.0000,31.0000,0.0000,0.0000,0.0000,0.0000,160.0000,259.0000,20.0000,346.0000,230.0000,68.0000,1500.0000,3929.0000,1520.0000,695.0000,0.0000,0.0000,490.0000,162.0000,490.0000,60.0000,300.0000,15.0000,0.0000,0.0000,80.0000,27.0000,0.0000,0.0000,40.0000,17.0000,0.0000,0.0000,9920.0000,7707.0000,3090.0000,19787.0000,3310.0000,20406.0000,29550.0000,66860.0000,16720.0000,22593.0000,15940.0000,17560.0000,4340.0000,14562.0000,2010.0000,1776.0000,2010.0000,847.0000,1020.0000,3686.0000,400.0000,650.0000,1040.0000,4613.0000,4790.0000,8108.0000,21760.0000,43216.0000,1360.0000,634.0000,11400.0000,8640.0000,0.0000,0.0000,0.0000,0.0000,3850.0000,2283.0000,28500.0000,60496.0000,28210.0000,59366.0000,330.0000,1129.0000
48,TX,07,3,68290.0000,44610.0000,8000.0000,14630.0000,63650.0000,2800.0000,36540.0000,54770.0000,2330.0000,109000.0000,1660.0000,1250.0000,410.0000,640.0000,17190.0000,9600.0000,1168615.0000,68290.0000,1193017.0000,48020.0000,830866.0000,7790.0000,4114.0000,4820.0000,12462.0000,4430.0000,8443.0000,50.0000,55.0000,25720.0000,148606.0000,5950.0000,15261.0000,2160.0000,19552.0000,3990.0000,36325.0000,87.0000,10760.0000,131167.0000,2990.0000,7133.0000,1220.0000,-4434.0000,20660.0000,24402.0000,500.0000,118.0000,50.0000,384.0000,850.0000,2478.0000,350.0000,1424.0000,830.0000,765.0000,11710.0000,3215.0000,67290.0000,1038099.0000,67290.0000,1025969.0000,6470.0000,12130.0000,990.0000,25062.0000,18128.0000,620.0000,10935.0000,50.0000,140.0000,710.0000,888.0000,530.0000,4131.0000,170.0000,275.0000,830.0000,4158.0000,840.0000,4419.0000,400.0000,3756.0000,0.0000,0.0000,0.0000,0.0000,120.0000,250.0000,70.0000,294.0000,560.0000,2289.0000,120.0000,2450.0000,8150.0000,5621.0000,41340.0000,215200.0000,41300.0000,22109.0000,0.0000,0.0000,1570.0000,447.0000,11560.0000,3876.0000,700.0000,63.0000,50.0000,17.0000,4820.0000,2365.0000,4410.0000,812.0000,1610.0000,519.0000,180.0000,73.0000,18960.0000,33928.0000,10990.0000,69521.0000,11350.0000,69887.0000,64520.0000,265279.0000,41390.0000,98131.0000,31730.0000,73725.0000,18180.0000,58691.0000,4950.0000,4253.0000,7190.0000,2745.0000,2880.0000,8093.0000,2740.0000,6862.0000,3110.0000,10436.0000,7390.0000,12853.0000,55910.0000,133109.0000,34510.0000,18232.0000,46650.0000,52963.0000,0.0000,0.0000,0.0000,0.0000,8170.0000,10489.0000,58520.0000,222722.0000,58130.0000,221195.0000,500.0000,1527.0000
48,TX,07,4,77320.0000,43860.0000,15750.0000,15960.0000,72420.0000,2900.0000,38690.0000,59670.0000,3390.0000,139700.0000,1740.0000,1330.0000,410.0000,280.0000,17560.0000,11410.0000,2811173.0000,77320.0000,2845399.0000,65840.0000,2294384.0000,11230.0000,7451.0000,7450.0000,26270.0000,6950.0000,18092.0000,60.0000,88.0000,20180.0000,156687.0000,8910.0000,36877.0000,3290.0000,42886.0000,6540.0000,91533.0000,115.0000,9970.0000,145452.0000,6340.0000,49777.0000,2070.0000,913.0000,17190.0000,34226.0000,1110.0000,276.0000,90.0000,969.0000,1010.0000,3827.0000,980.0000,4491.0000,2130.0000,2068.0000,18920.0000,5798.0000,74000.0000,1228618.0000,74000.0000,1215556.0000,6930.0000,13062.0000,3310.0000,91346.0000,126336.0000,1810.0000,32139.0000,140.0000,356.0000,2390.0000,4809.0000,1680.0000,11658.0000,820.0000,1252.0000,2830.0000,14893.0000,2860.0000,16554.0000,1380.0000,11491.0000,50.0000,581.0000,60.0000,198.0000,540.0000,1400.0000,150.0000,2258.0000,2310.0000,15218.0000,450.0000,10522.0000,13180.0000,24576.0000,76280.0000,1470327.0000,75570.0000,159457.0000,0.0000,0.0000,3690.0000,2158.0000,25120.0000,17101.0000,1850.0000,220.0000,210.0000,265.0000,7790.0000,8447.0000,10900.0000,2228.0000,7200.0000,4407.0000,940.0000,1080.0000,12790.0000,36894.0000,10490.0000,73074.0000,10620.0000,73510.0000,74360.0000,368386.0000,18740.0000,46044.0000,12000.0000,24742.0000,21410.0000,67453.0000,5210.0000,4536.0000,5370.0000,3162.0000,1930.0000,7398.0000,3900.0000,10046.0000,2070.0000,9497.0000,6000.0000,10304.0000,70990.0000,179517.0000,70740.0000,142356.0000,72570.0000,180794.0000,30.0000,28.0000,0.0000,0.0000,14070.0000,27858.0000,62640.0000,215236.0000,62080.0000,210684.0000,730.0000,4552.0000
48,TX,07,5,48600.0000,26510.0000,13820.0000,6910.0000,45470.0000,1770.0000,22370.0000,34210.0000,2850.0000,88680.0000,630.0000,360.0000,270.0000,20.0000,8360.0000,9350.0000,2979285.0000,48600.0000,3007707.0000,42620.0000,2445260.0000,10880.0000,9436.0000,8460.0000,34532.0000,7970.0000,24310.0000,70.0000,44.0000,10210.0000,113720.0000,9230.0000,57524.0000,3600.0000,66332.0000,6080.0000,122382.0000,86.0000,4260.0000,58038.0000,5580.0000,93868.0000,2050.0000,8016.0000,12200.0000,28422.0000,2450.0000,603.0000,100.0000,1163.0000,810.0000,4409.0000,930.0000,4782.0000,2630.0000,2424.0000,15760.0000,5192.0000,44610.0000,774438.0000,44610.0000,763770.0000,5630.0000,10669.0000,3980.0000,117584.0000,247980.0000,1840.0000,36027.0000,190.0000,470.0000,2990.0000,5853.0000,2600.0000,17892.0000,1020.0000,1256.0000,3580.0000,21161.0000,3620.0000,22533.0000,2270.0000,18375.0000,70.0000,678.0000,90.0000,260.0000,870.0000,1674.0000,120.0000,1672.0000,2920.0000,24364.0000,480.0000,10922.0000,8470.0000,24555.0000,48360.0000,2062351.0000,48150.0000,252882.0000,20.0000,162.0000,2100.0000,3103.0000,13550.0000,13699.0000,2700.0000,620.0000,190.0000,355.0000,4170.0000,5203.0000,2800.0000,479.0000,5210.0000,4080.0000,1000.0000,1928.0000,6450.0000,23891.0000,3370.0000,25026.0000,3710.0000,27701.0000,47350.0000,343454.0000,810.0000,487.0000,40.0000,27.0000,11400.0000,35488.0000,2450.0000,2178.0000,1310.0000,1061.0000,740.0000,3517.0000,1970.0000,5339.0000,770.0000,4434.0000,3690.0000,6199.0000,45510.0000,116777.0000,47470.0000,239184.0000,47750.0000,265020.0000,30.0000,23.0000,0.0000,0.0000,12280.0000,32952.0000,36130.0000,111144.0000,35510.0000,106343.0000,790.0000,4801.0000
48,TX,07,6,27900.0000,12430.0000,12030.0000,2780.0000,25920.0000,1110.0000,13370.0000,17270.0000,1970.0000,55830.0000,160.0000,70.0000,80.0000,0.0000,3390.0000,7370.0000,2413707.0000,27900.0000,2433677.0000,23790.0000,1859802.0000,9190.0000,10836.0000,7910.0000,44476.0000,7480.0000,30702.0000,70.0000,150.0000,5730.0000,79884.0000,8320.0000,75880.0000,3450.0000,86129.0000,5010.0000,127832.0000,126.0000,2320.0000,31723.0000,4880.0000,109575.0000,1800.0000,8196.0000,6230.0000,19970.0000,770.0000,210.0000,120.0000,1617.0000,650.0000,4423.0000,460.0000,2752.0000,1090.0000,704.0000,10270.0000,3818.0000,24610.0000,473467.0000,24610.0000,464287.0000,4680.0000,9181.0000,3300.0000,103921.0000,286587.0000,1270.0000,28041.0000,150.0000,701.0000,2530.0000,4870.0000,2450.0000,18444.0000,820.0000,833.0000,3020.0000,19807.0000,3050.0000,21149.0000,2080.0000,17100.0000,70.0000,807.0000,110.0000,315.0000,740.0000,1639.0000,140.0000,1691.0000,2510.0000,22240.0000,410.0000,9850.0000,6100.0000,19525.0000,27810.0000,1816010.0000,27720.0000,247998.0000,0.0000,0.0000,820.0000,1900.0000,7690.0000,8826.0000,2770.0000,796.0000,140.0000,346.0000,2120.0000,2572.0000,0.0000,0.0000,3310.0000,2695.0000,680.0000,1602.0000,3750.0000,15882.0000,1130.0000,7443.0000,1320.0000,9274.0000,27270.0000,294766.0000,0.0000,0.0000,0.0000,0.0000,6670.0000,20654.0000,1320.0000,1161.0000,410.0000,459.0000,250.0000,1343.0000,1260.0000,3619.0000,260.0000,1670.0000,1810.0000,3196.0000,23440.0000,68723.0000,27490.0000,239172.0000,27600.0000,256866.0000,40.0000,24.0000,0.0000,0.0000,9140.0000,31742.0000,18670.0000,69418.0000,18020.0000,63381.0000,810.0000,6037.0000
48,TX,07,7,48910.0000,14340.0000,30770.0000,2890.0000,44860.0000,2330.0000,23760.0000,24510.0000,3930.0000,112980.0000,140.0000,50.0000,100.0000,0.0000,3590.0000,15580.0000,6828081.0000,48910.0000,6892013.0000,41120.0000,4927384.0000,23460.0000,35519.0000,22070.0000,187182.0000,21170.0000,134629.0000,130.0000,133.0000,11060.0000,212466.0000,22100.0000,332648.0000,8850.0000,362418.0000,10600.0000,364487.0000,330.0000,3420.0000,46074.0000,10300.0000,293469.0000,5910.0000,62887.0000,12960.0000,63932.0000,1840.0000,520.0000,590.0000,10742.0000,1850.0000,15436.0000,1340.0000,8632.0000,1830.0000,1506.0000,21000.0000,9016.0000,40720.0000,885214.0000,40720.0000,865446.0000,9350.0000,19768.0000,8190.0000,287294.0000,1182734.0000,2250.0000,59276.0000,490.0000,3232.0000,6560.0000,13843.0000,6730.0000,66452.0000,1730.0000,1723.0000,7700.0000,59208.0000,7740.0000,60718.0000,5530.0000,58083.0000,150.0000,1603.0000,350.0000,616.0000,180.0000,168.0000,530.0000,5616.0000,6660.0000,76811.0000,870.0000,22466.0000,15600.0000,66424.0000,48810.0000,5582915.0000,48700.0000,873690.0000,80.0000,959.0000,660.0000,2515.0000,17640.0000,22049.0000,9230.0000,5082.0000,360.0000,766.0000,3390.0000,4540.0000,0.0000,0.0000,6770.0000,5871.0000,1290.0000,3278.0000,7630.0000,40918.0000,710.0000,4322.0000,1010.0000,6624.0000,48100.0000,939251.0000,0.0000,0.0000,0.0000,0.0000,13780.0000,39593.0000,2250.0000,2105.0000,290.0000,390.0000,240.0000,933.0000,3340.0000,8103.0000,250.0000,1271.0000,3330.0000,8058.0000,31840.0000,110350.0000,48530.0000,851641.0000,48620.0000,898550.0000,970.0000,320.0000,300.0000,148.0000,20470.0000,112194.0000,28200.0000,152113.0000,26030.0000,125760.0000,2700.0000,26352.0000
48,TX,07,8,31190.0000,5040.0000,24790.0000,1010.0000,28520.0000,1690.0000,18630.0000,9430.0000,2500.0000,84180.0000,0.0000,0.0000,0.0000,0.0000,630.0000,11230.0000,9537707.0000,31190.0000,9643671.0000,26050.0000,6117534.0000,22410.0000,71050.0000,22560.0000,433529.0000,21900.0000,330336.0000,120.0000,287.0000,8170.0000,388751.0000,22360.0000,934660.0000,7380.0000,583572.0000,6710.0000,336387.0000,436.0000,1370.0000,18244.0000,7000.0000,235298.0000,8580.0000,403083.0000,9090.0000,105964.0000,620.0000,159.0000,1260.0000,36923.0000,2230.0000,27676.0000,540.0000,4927.0000,0.0000,0.0000,12740.0000,5972.0000,20210.0000,478844.0000,20210.0000,466235.0000,5740.0000,12609.0000,10970.0000,492174.0000,3568229.0000,1070.0000,41958.0000,640.0000,8455.0000,9260.0000,27169.0000,9960.0000,158207.0000,1620.0000,1783.0000,10660.0000,98168.0000,10690.0000,99442.0000,8370.0000,136634.0000,200.0000,2985.0000,710.0000,900.0000,0.0000,0.0000,1340.0000,9205.0000,9600.0000,170667.0000,1020.0000,26537.0000,16250.0000,115219.0000,31160.0000,8446979.0000,31130.0000,1669626.0000,140.0000,2788.0000,190.0000,1129.0000,16050.0000,30131.0000,12250.0000,19195.0000,350.0000,439.0000,0.0000,0.0000,0.0000,0.0000,4140.0000,3967.0000,750.0000,1638.0000,6730.0000,54296.0000,0.0000,0.0000,240.0000,1457.0000,30810.0000,1687657.0000,0.0000,0.0000,0.0000,0.0000,9890.0000,19197.0000,0.0000,0.0000,0.0000,0.0000,100.0000,368.0000,2840.0000,3862.0000,120.0000,535.0000,0.0000,0.0000,5840.0000,17949.0000,31080.0000,1639495.0000,31160.0000,1745259.0000,14840.0000,13187.0000,18710.0000,29395.0000,16890.0000,241557.0000,14110.0000,182116.0000,10650.0000,110968.0000,4080.0000,71148.0000
48,TX,07,9,17720.0000,1840.0000,15300.0000,340.0000,16600.0000,770.0000,14700.0000,2790.0000,1240.0000,52130.0000,0.0000,0.0000,0.0000,0.0000,50.0000,6910.0000,40814000.000,17720.0000,41077627.000,14440.0000,10913613.000,16190.0000,742021.0000,15780.0000,2440777.0000,15440.0000,1976489.0000,100.0000,626.0000,5580.0000,713530.0000,16050.0000,15348555.000,3730.0000,558619.0000,2950.0000,244960.0000,587.0000,260.0000,3368.0000,3660.0000,134376.0000,11000.0000,8635520.0000,7870.0000,263627.0000,90.0000,21.0000,2180.0000,123493.0000,2950.0000,52625.0000,340.0000,3472.0000,0.0000,0.0000,4350.0000,2144.0000,6050.0000,146717.0000,6050.0000,142126.0000,2030.0000,4591.0000,11670.0000,3408243.0000,33136811.000,190.0000,19615.0000,1790.0000,142487.0000,9350.0000,34174.0000,10920.0000,361276.0000,800.0000,3280.0000,11550.0000,111482.0000,11560.0000,115279.0000,8350.0000,178045.0000,320.0000,6615.0000,780.0000,835.0000,0.0000,0.0000,4150.0000,186536.0000,10950.0000,2761860.0000,2000.0000,118670.0000,11810.0000,985108.0000,17700.0000,36272524.000,17700.0000,9985777.0000,1280.0000,26850.0000,30.0000,202.0000,11550.0000,314366.0000,10840.0000,251557.0000,30.0000,24.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,270.0000,1238.0000,6460.0000,130840.0000,0.0000,0.0000,40.0000,268.0000,17570.0000,11022571.000,0.0000,0.0000,0.0000,0.0000,30.0000,26.0000,0.0000,0.0000,0.0000,0.0000,30.0000,105.0000,0.0000,0.0000,40.0000,146.0000,0.0000,0.0000,1200.0000,3622.0000,17680.0000,9671411.0000,17720.0000,10460820.000,12660.0000,89155.0000,16080.0000,540460.0000,8580.0000,886837.0000,9030.0000,1439648.0000,3460.0000,249204.0000,6120.0000,1190445.0000
48,TX,08,0,415820.0000,180280.0000,174980.0000,52600.0000,385990.0000,15890.0000,191120.0000,277640.0000,19510.0000,852600.0000,3490.0000,1500.0000,1980.0000,420.0000,72410.0000,99890.0000,43132427.000,409260.0000,43458493.000,327660.0000,26957888.000,111710.0000,233554.0000,81490.0000,1049204.0000,77090.0000,810792.0000,850.0000,1329.0000,96730.0000,1231395.0000,87430.0000,5802789.0000,41350.0000,1613616.0000,71940.0000,2174642.0000,9059.0000,32250.0000,420537.0000,56280.0000,1054351.0000,25820.0000,3097527.0000,94920.0000,326066.0000,10500.0000,2811.0000,1900.0000,54734.0000,8360.0000,68670.0000,4860.0000,27974.0000,10390.0000,8821.0000,121300.0000,47257.0000,362390.0000,6737036.0000,362390.0000,6611068.0000,61270.0000,125963.0000,41990.0000,1824351.0000,15159331.000,10920.0000,208460.0000,2830.0000,70077.0000,32890.0000,83847.0000,34810.0000,344960.0000,9110.0000,9036.0000,39230.0000,311350.0000,39430.0000,335825.0000,30730.0000,354323.0000,730.0000,6227.0000,1980.0000,3531.0000,3800.0000,8337.0000,2220.0000,32490.0000,33740.0000,700783.0000,4890.0000,156588.0000,70130.0000,589643.0000,328910.0000,34997050.000,327900.0000,6895298.0000,680.0000,10517.0000,6770.0000,9011.0000,101500.0000,211705.0000,28210.0000,113639.0000,1400.0000,2470.0000,22480.0000,22176.0000,21660.0000,4032.0000,34990.0000,27113.0000,6540.0000,14004.0000,67350.0000,237129.0000,22200.0000,154384.0000,23370.0000,160481.0000,392950.0000,7727744.0000,85640.0000,188295.0000,67040.0000,135109.0000,118070.0000,370957.0000,18580.0000,15565.0000,11890.0000,8345.0000,4270.0000,11908.0000,19340.0000,46162.0000,4520.0000,15471.0000,34770.0000,63748.0000,316880.0000,923105.0000,315700.0000,6682356.0000,339340.0000,7178680.0000,21080.0000,42992.0000,22970.0000,179449.0000,98010.0000,941654.0000,303450.0000,1487037.0000,296100.0000,1182511.0000,8980.0000,302998.0000
